restaurant_id,restaurant_name,restaurant_type,Rating,num_of_ratings,avg_cost,online_order,table_booking,cuisines_type,area,local_address
5446,O2 Juice Bar,"Beverage Shop, Quick Bites",3.5,11,200,Yes,No,"Juices, Fast Food",Brookefield,Marathahalli
5447,Oak Tavern,Casual Dining,3.5,9,1000,No,No,"Continental, North Indian",Brookefield,Whitefield
5448,Oakleaf,Casual Dining,3.9,40,2000,Yes,No,"Asian, Continental, North Indian, Italian",Brookefield,Whitefield
5449,Oasis Food Center,Quick Bites,,40,150,No,No,Fast Food,Basavanagudi,Basavanagudi
5450,Oasis Restaurant,Casual Dining,2.9,28,550,No,No,"North Indian, Chinese, Kebab",Electronic City,Electronic City
5451,Ober Cafe,Quick Bites,3.5,10,200,Yes,No,"Fast Food, Desserts","Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
5452,Obsidian Sports and Music Bar -Gokulam Grand Hotel &...,Lounge,3.7,37,2000,No,No,Continental,New BEL Road,New BEL Road
5453,Occasions,Bakery,4.3,189,400,Yes,No,"Bakery, Desserts","Byresandra,Tavarekere,Madiwala",Koramangala 4th Block
5454,OCEA HOTEL,Casual Dining,3.7,278,800,Yes,No,"North Indian, Chinese, Seafood",Indiranagar,Brigade Road
5455,Ocean,Casual Dining,3.8,213,700,Yes,No,"Mexican, Continental, Italian, Chinese","Byresandra,Tavarekere,Madiwala",Koramangala 6th Block
5456,Ocean's Delight,Casual Dining,3.4,13,700,No,No,"Seafood, Biryani, South Indian",Kalyan Nagar,Kammanahalli
5457,Odia By Nature,Quick Bites,3.7,41,500,No,No,Oriya,Brookefield,Marathahalli
5458,Odia Dine,Casual Dining,3.8,47,400,No,No,Oriya,Indiranagar,Old Airport Road
5459,Odians,Quick Bites,3.1,44,500,Yes,No,"North Indian, Chinese, Oriya",Marathahalli,Marathahalli
5460,Odisha Kitchen,Quick Bites,3.1,95,500,Yes,No,"Oriya, North Indian, Chinese",Brookefield,Marathahalli
5461,Odisha Platter,Quick Bites,3.8,294,350,Yes,No,Oriya,Brookefield,Marathahalli
5462,Odissi Restaurant,Casual Dining,2.8,62,500,Yes,No,"Oriya, Bengali","Byresandra,Tavarekere,Madiwala",BTM
5463,Off D' Hook,Casual Dining,3.7,88,800,No,Yes,"Continental, Biryani, Pizza, North Indian, Chinese, Momos, Andhra, Kebab",Marathahalli,Marathahalli
5464,Office Lunch Box,Delivery,3.6,113,200,Yes,No,"Andhra, North Indian",Marathahalli,Whitefield
5465,Oggarne,"Takeaway, Delivery",3.2,13,300,No,No,"South Indian, North Indian, Chinese",Jayanagar,Wilson Garden
5466,Oh My Biryani,"Takeaway, Delivery",3.7,439,550,Yes,No,"Biryani, North Indian","Byresandra,Tavarekere,Madiwala",HSR
5467,Oh My Chaat,Quick Bites,3.1,18,300,Yes,No,Street Food,Brigade Road,Frazer Town
5468,Oh So Stoned!,Food Court,4.1,96,250,No,No,"Beverages, Desserts",Malleshwaram,Malleshwaram
5469,Oh! Calcutta,"Casual Dining, Bar",4.4,1105,1200,Yes,Yes,"Bengali, Seafood",Brigade Road,Church Street
5470,Oil Pump,Bar,3.7,68,1000,No,No,"Finger Food, Continental",Koramangala 4th Block,Koramangala 6th Block
5471,OKI,Casual Dining,4.5,418,1200,Yes,Yes,"Asian, European, Italian, Korean, Malaysian, Thai, Vietnamese, Chinese",Kalyan Nagar,Kammanahalli
5472,OKO - The Lalit Ashok Bangalore,Fine Dining,4,207,2200,No,Yes,"Japanese, Asian",Malleshwaram,Seshadripuram
5473,Old Mumbai Ice Cream,Dessert Parlor,3.8,41,150,Yes,No,Ice Cream,Basavanagudi,Basavanagudi
5474,Old Stories,Delivery,3.7,29,600,No,No,"Bengali, North Indian, Oriya",Electronic City,Electronic City
5475,Oldtown Dilli,Casual Dining,4.1,252,750,Yes,Yes,"Mughlai, North Indian, Turkish, Afghan","Byresandra,Tavarekere,Madiwala",Koramangala 4th Block
5476,Olive - Era,Casual Dining,3.3,511,550,Yes,No,"BBQ, Arabian, Rolls, Chinese, North Indian, Juices, Kebab, Desserts",Banashankari,Kumaraswamy Layout
5477,Olive Bar And Kitchen,Casual Dining,4.5,2194,1800,No,Yes,"Mediterranean, European, Salad",Brigade Road,Richmond Road
5478,Olive Garden,Casual Dining,3.7,214,700,Yes,No,"Arabian, North Indian, Chinese, Beverages",Kalyan Nagar,Kalyan Nagar
5479,Olive Tree,Casual Dining,3.8,59,700,No,Yes,"North Indian, South Indian, Chinese",Rajajinagar,Magadi Road
5480,Oliver Wraps,"Takeaway, Delivery",3.1,8,300,Yes,No,"Rolls, Fast Food","Byresandra,Tavarekere,Madiwala",HSR
5481,Oliver's Pub & Diner,"Pub, Casual Dining",3.9,539,1500,Yes,Yes,"Finger Food, American, Continental, Burger, Pizza",Brookefield,Whitefield
5482,Om Made Cafe,Cafe,4,2729,1300,No,No,"Cafe, Continental, European, Juices","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block
5483,Om Meals & Paratha Junction,Quick Bites,2.8,40,100,Yes,No,North Indian,New BEL Road,New BEL Road
5484,Om Nom Thai,Food Truck,3.9,30,400,No,No,"Thai, Momos",HSR,South Bangalore
5485,Om Sai Baba Mess,Mess,3.1,11,250,Yes,No,South Indian,"Byresandra,Tavarekere,Madiwala",HSR
5486,Om Sai Dham Bombay Hotel,Quick Bites,3.6,19,200,No,No,North Indian,Marathahalli,Marathahalli
5487,Om Sai Punjabi Dhabha,Dhaba,3.4,10,250,Yes,No,North Indian,Whitefield,Whitefield
5488,Om Sai Ram Food Junction,Quick Bites,3.7,39,200,No,No,North Indian,New BEL Road,Yeshwantpur
5489,Om Sai Skanda Dosa Camp,Quick Bites,3.9,29,150,No,No,South Indian,Indiranagar,Indiranagar
5490,Om Shiva Shakthi Chats Centre,Quick Bites,3.9,26,300,No,No,"Street Food, Fast Food",Banashankari,Basavanagudi
5491,Om Sri Vinayaka Chats,"Takeaway, Delivery",2.8,40,500,No,No,"Street Food, Fast Food",Banashankari,Banashankari
5492,Om Sweets & Fast Food,Quick Bites,3.4,19,200,No,No,"North Indian, Chinese, Mithai",Brookefield,Brookefield
5493,Om Sweets & Snacks,Sweet Shop,3.9,34,150,No,No,"Mithai, Oriya, Bengali","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block
5494,OMG Biriyani,Quick Bites,3.4,16,600,Yes,No,"Biryani, Andhra, Chinese","Byresandra,Tavarekere,Madiwala",BTM
5495,Omleterian,Delivery,3.3,4,200,Yes,No,"American, Continental",Brookefield,Whitefield
5496,Om's Cafe Prana,Cafe,3.6,16,300,No,No,"Cafe, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 7th Block
5497,OMY Grill,Quick Bites,3.8,34,300,Yes,No,"Biryani, Rolls, Fast Food",HSR,HSR
5498,On The Go,Quick Bites,2.8,40,400,No,No,"North Indian, Mughlai, Chinese",Whitefield,Whitefield
5499,On the Go Cafeteria,Quick Bites,2.8,40,200,No,No,Fast Food,Sarjapur Road,Bellandur
5500,On The Nose,Cafe,2.7,26,600,Yes,No,"Cafe, Italian, Mexican, Chinese",Koramangala 4th Block,Koramangala 5th Block
5501,Once In Nature,Quick Bites,3.7,37,300,Yes,No,Healthy Food,Bannerghatta Road,JP Nagar
5502,Once Upon A Flame,Casual Dining,4.5,2062,1200,Yes,No,"Steak, Continental, Burger, BBQ","Byresandra,Tavarekere,Madiwala",HSR
5503,Once Upon a Rooftop,"Casual Dining, Bar",4.3,1236,1000,No,Yes,"Pizza, Italian, Chinese, Thai",Basavanagudi,Jayanagar
5504,One Atria Cafe,Casual Dining,3.7,40,1600,No,Yes,"South Indian, Continental, North Indian",Brigade Road,Race Course Road
5505,One Chu Restaurant,Casual Dining,3.9,324,600,Yes,No,"Chinese, Momos",Indiranagar,Old Airport Road
5506,One For The Road,Bar,4.1,137,1200,Yes,Yes,"Continental, North Indian, Finger Food",Whitefield,Whitefield
5507,ONE IN A MELON,"Beverage Shop, Quick Bites",4.1,413,300,Yes,No,"Juices, Healthy Food",Koramangala 7th Block,Koramangala 7th Block
5508,One Night In Bangkok,Casual Dining,2.8,40,1400,No,No,"Asian, Thai",Indiranagar,Indiranagar
5509,One Stop MARATHA,Quick Bites,3.1,39,250,No,No,Maharashtrian,Koramangala 4th Block,Koramangala 6th Block
5510,Onesta,"Casual Dining, Cafe",4.3,355,600,Yes,Yes,"Pizza, Cafe, Italian",Malleshwaram,Basaveshwara Nagar
5511,Online Cake and Flower.com,Bakery,3.2,6,500,Yes,No,"Bakery, Desserts",Whitefield,Whitefield
5512,Only Parathas,Food Court,2.8,29,450,No,No,"North Indian, Street Food, Biryani",Whitefield,Whitefield
5513,Only Sharjah,Beverage Shop,2.8,40,200,Yes,No,Beverages,Bannerghatta Road,BTM
5514,ONS Food,Quick Bites,2.8,40,150,No,No,"North Indian, Chinese",Indiranagar,Thippasandra
5515,Oogway Express,Casual Dining,3.3,10,600,Yes,No,"Chinese, Thai, Momos",Sarjapur Road,Bellandur
5516,Ooh La La,Delivery,3.6,15,500,Yes,No,"North Indian, Biryani",Brookefield,Whitefield
5517,Oolala,"Takeaway, Delivery",,40,600,No,No,"Bakery, Desserts",Koramangala 6th Block,Koramangala 1st Block
5518,Oota Bangalore,Casual Dining,4.6,463,1700,No,No,South Indian,Brookefield,Whitefield
5519,Ootada Mane,Casual Dining,2.9,67,600,Yes,No,"South Indian, North Indian, Chinese",Malleshwaram,Yeshwantpur
5520,Oottupura,Quick Bites,2.6,166,350,Yes,No,"Kerala, North Indian, Chinese, Rolls, Juices",Malleshwaram,New BEL Road
5521,Oottupura Family Restaurant,Quick Bites,3.4,224,400,Yes,No,"Kerala, South Indian, Biryani",Bannerghatta Road,Bannerghatta Road
5522,Ooty Chocolates,Dessert Parlor,3.3,9,300,Yes,No,Desserts,Bellandur,Sarjapur Road
5523,Opel Lounge,Bar,3.2,7,700,No,No,"Finger Food, Chinese, North Indian",Malleshwaram,Yeshwantpur
5524,Opt For Fitness,Delivery,3.4,7,400,No,No,"Continental, Healthy Food",Kalyan Nagar,Kammanahalli
5525,OPUS Club,Pub,4.4,1496,1900,No,Yes,"Continental, Italian, North Indian, Mexican",Bellandur,Sarjapur Road
5526,Opus Food Stories,"Bar, Casual Dining",4.5,200,1800,No,Yes,"Goan, Asian, North Indian, European, Continental",Sarjapur Road,Sarjapur Road
5527,Orbis Restaurant,Casual Dining,3.9,1117,750,Yes,Yes,"Arabian, North Indian, Chinese, Salad, Beverages",Brookefield,Whitefield
5528,Orchard Fresh,Dessert Parlor,3.3,21,400,No,No,"Ice Cream, Desserts",Brookefield,Brookefield
5529,Orchid Wine And Dine,Casual Dining,2.9,10,700,No,No,"North Indian, Chinese, Mughlai",Kammanahalli,Banaswadi
5530,Oregano Pizzeria,Cafe,3.7,52,450,Yes,No,"Cafe, Italian, Pizza",Koramangala 4th Block,Koramangala 4th Block
5531,Oregano Soul Food,Cafe,4,158,700,Yes,No,Cafe,Whitefield,Whitefield
5532,OrganicFeast,Quick Bites,2.9,45,400,Yes,No,"North Indian, Chinese, Healthy Food",Electronic City,Electronic City
5533,Origami,Casual Dining,3.4,11,700,No,No,Japanese,Indiranagar,Indiranagar
5534,Orzuv,"Casual Dining, Cafe",3.7,837,1100,Yes,Yes,"Kashmiri, Cafe",Whitefield,Whitefield
5535,Ottetumba Veg & Non Veg Restaurant,Casual Dining,3.3,5,550,No,No,"North Indian, Chinese, Biryani",Malleshwaram,Rajajinagar
5536,Ottimo - ITC Gardenia,Fine Dining,4.3,164,3000,No,Yes,"Italian, Salad",Brigade Road,Richmond Road
5537,Output Bengaluru,"Pub, Casual Dining",4.5,900,1000,No,Yes,"North Indian, Continental",Marathahalli,Marathahalli
5538,Oveanly,Bakery,,40,200,No,No,Bakery,Koramangala 6th Block,BTM
5539,Oven Fresh,Bakery,,40,600,No,No,"Bakery, Fast Food",Indiranagar,Domlur
5540,Ovenstory Pizza,Delivery,3.8,97,750,Yes,No,Pizza,Brigade Road,Vasanth Nagar
5541,OvenTreats - Patisserie.Bistro,Casual Dining,4,81,1000,No,No,American,Kalyan Nagar,Kalyan Nagar
5542,Over The Top Terrace Lounge,Lounge,3.9,1388,1400,No,Yes,"Continental, North Indian","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block
5543,Owl's Kitchen,Delivery,3.1,44,500,No,No,"North Indian, Chinese",Bannerghatta Road,BTM
5544,Owly,Delivery,3.7,27,350,No,No,"Fast Food, North Indian","Byresandra,Tavarekere,Madiwala",Koramangala
5545,Oyalo,Quick Bites,3,16,300,Yes,No,Pizza,Rajajinagar,Magadi Road
5546,Oye Amritsar,Casual Dining,3.8,756,1000,Yes,Yes,North Indian,Bannerghatta Road,JP Nagar
5547,Oye Hoye,Quick Bites,3.8,69,300,Yes,No,North Indian,Kalyan Nagar,Kalyan Nagar
5548,Oyster Bay,Casual Dining,3.2,5,550,No,No,North Indian,Indiranagar,Old Airport Road
5549,Oz Pies,Delivery,3.8,37,400,Yes,No,"Australian, Continental",Bellandur,Bellandur
5550,Ozaa,Casual Dining,3.6,31,1700,No,No,"Mediterranean, American, Asian",Brigade Road,Lavelle Road
5551,Paakam,Quick Bites,3.7,64,150,No,No,South Indian,Marathahalli,Marathahalli
5552,Paani Kum Chai,Beverage Shop,4,23,200,Yes,No,"Beverages, Fast Food",Bannerghatta Road,JP Nagar
5553,Paanwadi,Dessert Parlor,3.3,6,100,No,No,"Desserts, Paan",HSR,HSR
5554,Paaramparya Restaurant,Casual Dining,3.6,20,600,Yes,No,"Chettinad, Mangalorean, South Indian, North Indian",Frazer Town,Kammanahalli
5555,Paavani Agencies,Dessert Parlor,2.8,40,100,No,No,Ice Cream,Marathahalli,Marathahalli
5556,Pablo's Gastrobar,Bar,4,1075,1450,No,No,"Finger Food, American, Asian, Italian",Brookefield,Whitefield
5557,Pabrai's Fresh & Naturelle Icecreams,Dessert Parlor,3.9,128,200,Yes,No,"Ice Cream, Desserts",Jayanagar,Koramangala 5th Block
5558,Pabrai's Fresh and Naturelle Icecreams,Dessert Parlor,3.7,118,,No,No,"Ice Cream, Desserts","Byresandra,Tavarekere,Madiwala",BTM
5559,Padosi Apke Apne,Quick Bites,2.8,40,300,No,No,"South Indian, Chinese, North Indian",Bannerghatta Road,JP Nagar
5560,PagalKhana,Casual Dining,3.8,146,1000,Yes,Yes,"Continental, Chinese, Fast Food, Beverages",Koramangala 6th Block,Koramangala 4th Block
5561,Page 3 Multicuisine Restaurant & Bar,Bar,3.5,14,800,No,No,"North Indian, Chinese, Finger Food",Brigade Road,Residency Road
5562,Pai Vihar,Quick Bites,2.8,54,400,Yes,No,"South Indian, Street Food, Chinese, Fast Food",Brigade Road,Vasanth Nagar
5563,Pailwan House,Quick Bites,,40,350,No,No,"Fast Food, Biryani",Basavanagudi,Basavanagudi
5564,Painted Platters,Bakery,3.9,38,300,No,No,"Bakery, Desserts",Church Street,Ulsoor
5565,Pai's Kitchen,Quick Bites,3.4,13,200,Yes,No,South Indian,Koramangala 6th Block,Koramangala 2nd Block
5566,Paisa Vasool,Quick Bites,3.3,8,400,Yes,No,North Indian,Indiranagar,Domlur
5567,Pait Full,Casual Dining,3.8,70,750,Yes,No,"North Indian, Chinese, Biryani",Marathahalli,Kaggadasapura
5568,Pakiza Dilli Darbar Restaurant,Quick Bites,3.2,13,300,Yes,No,Biryani,"Byresandra,Tavarekere,Madiwala",BTM
5569,Pakwan,Casual Dining,4.1,289,800,Yes,Yes,"North Indian, Chinese, Italian",Malleshwaram,Sadashiv Nagar
5570,Pakwan Family Restaurant,Quick Bites,3.4,5,400,No,No,"North Indian, Chinese",Marathahalli,Marathahalli
5571,Palak Ande Ka Funda,Quick Bites,3.2,91,300,Yes,No,North Indian,Marathahalli,Brookefield
5572,Palar Restaurant,Casual Dining,3.6,19,700,No,No,"Andhra, North Indian",Brookefield,Marathahalli
5573,Palki Grand,Casual Dining,2.9,16,500,No,No,"North Indian, Chinese, Biryani, Mangalorean",Bellandur,Bellandur
5574,Palki Restaurant,Casual Dining,2.8,93,500,No,No,"North Indian, Chinese, Biryani, Mangalorean",Indiranagar,Old Airport Road
5575,Palki's,Casual Dining,3,155,800,No,No,"North Indian, Biryani",Bellandur,Bellandur
5576,Pallavas Veg Cuisine,Casual Dining,3.6,46,600,Yes,No,"North Indian, South Indian, Chinese",Bannerghatta Road,Bannerghatta Road
5577,Pallavi Bar & Restaurant,"Casual Dining, Bar",2.8,40,550,No,No,"North Indian, South Indian, Chinese",Banashankari,Mysore Road
5578,Pallavi North Indian Veg Restaurant,Casual Dining,3.7,243,450,Yes,No,"Biryani, North Indian, Chinese",Bannerghatta Road,JP Nagar
5579,Pallavi Restaurant,Casual Dining,3.8,490,500,Yes,Yes,"Biryani, Chinese, Andhra",Electronic City,Electronic City
5580,Palmgrove,Casual Dining,4,224,700,No,No,"North Indian, South Indian, Chinese, Juices",Brigade Road,Residency Road
5581,Palos,Quick Bites,3.3,44,300,Yes,No,"Chinese, North Indian",Brookefield,Marathahalli
5582,Pan Asian,Quick Bites,2.8,40,500,Yes,No,Chinese,"Byresandra,Tavarekere,Madiwala",BTM
5583,Panchami,Quick Bites,3,15,300,No,No,"North Indian, Chinese",Banashankari,Banashankari
5584,Panchami Garden,Quick Bites,3.3,4,300,No,No,"South Indian, North Indian, Chinese",New BEL Road,New BEL Road
5585,Panchamukhi Sagar,Quick Bites,3.2,4,300,No,No,"North Indian, South Indian, Chinese",Kalyan Nagar,Banaswadi
5586,Panchamuki Fastfood,Quick Bites,3.5,12,300,No,No,"South Indian, Beverages",HSR,HSR
5587,Panchavati Gaurav Thali,Casual Dining,4,929,800,Yes,Yes,"Rajasthani, Gujarati",Brigade Road,Brigade Road
5588,Pancuzzi,Cafe,4.2,169,600,Yes,No,"Cafe, Beverages, Desserts",Bannerghatta Road,JP Nagar
5589,Panda Boy,Casual Dining,3.9,115,550,Yes,No,Chinese,Kalyan Nagar,Kammanahalli
5590,Panda Foods,Quick Bites,3.4,13,300,Yes,No,"North Indian, Juices",Indiranagar,Marathahalli
5591,Pandit Ji Sweets & Namkeen,Sweet Shop,3.6,13,300,Yes,No,"Mithai, Street Food",Electronic City,Electronic City
5592,Pani Kum Chai,Quick Bites,3.9,67,200,Yes,No,Fast Food,Basavanagudi,Jayanagar
5593,Pani Puri,Quick Bites,3.1,8,100,No,No,Street Food,Brookefield,Marathahalli
5594,Panjabi Dhaba,Quick Bites,3.2,21,300,No,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",Bommanahalli
5595,Pan's Aroma,Quick Bites,2.9,244,400,Yes,No,"Bengali, Biryani, North Indian, Chinese, Fast Food",Electronic City,Electronic City
5596,Panther Cafe,Beverage Shop,3.5,8,200,Yes,No,Beverages,Bannerghatta Road,BTM
5597,Papacream,Dessert Parlor,3.7,17,350,Yes,No,"Desserts, Ice Cream",Bannerghatta Road,JP Nagar
5598,Papanna's Biriyani,Quick Bites,3.7,39,350,No,No,"South Indian, Biryani",Kalyan Nagar,Banaswadi
5599,Paper Cup Cafe,Quick Bites,3.5,11,400,No,No,"Tea, Coffee, Fast Food",Kalyan Nagar,Kalyan Nagar
5600,Pappu Chaiwalla,Quick Bites,3.1,89,300,Yes,No,"North Indian, Momos, Rolls, Fast Food",Koramangala 5th Block,BTM
5601,Pappu Da Dhaba,Quick Bites,3,57,400,Yes,No,"North Indian, Fast Food, Beverages, Momos",Bannerghatta Road,Jayanagar
5602,Paprica,"Casual Dining, Bar",2.6,118,1200,No,No,"North Indian, Chinese",Marathahalli,Marathahalli
5603,Paradise,Casual Dining,3.9,1644,800,Yes,Yes,"Biryani, North Indian, Kebab",Brookefield,Whitefield
5604,Paradise Food Court,Quick Bites,,40,400,No,No,"North Indian, Chinese",Koramangala 6th Block,BTM
5605,Paradise Premium,Casual Dining,3.1,119,700,Yes,No,"Biryani, Andhra, Hyderabadi, North Indian",Banashankari,Banashankari
5606,Paradox Rest-O-Cafe,Casual Dining,3.7,124,600,Yes,No,"Continental, Steak",Kalyan Nagar,Kalyan Nagar
5607,Parama Ruchi,Quick Bites,3.5,11,300,No,No,"South Indian, North Indian, Chinese, Street Food",Banashankari,Banashankari
5608,Parampara - The Veg Kitchen,Quick Bites,3.7,255,350,Yes,No,"North Indian, Chinese, Street Food",Electronic City,Electronic City
5609,Parantha Singh,Quick Bites,3.6,33,300,No,No,North Indian,Kammanahalli,Kalyan Nagar
5610,Paranthas and Dosas,Quick Bites,3.7,300,400,No,No,"North Indian, South Indian",Kalyan Nagar,Kalyan Nagar
5611,Parasme,"Quick Bites, Dessert Parlor",3.6,42,400,Yes,No,"Continental, Italian, Chinese, North Indian, Momos",Brookefield,Marathahalli
5612,Paratha Club,Quick Bites,3.6,16,200,No,No,North Indian,New BEL Road,New BEL Road
5613,Paratha Corner,Quick Bites,3.2,23,150,Yes,No,North Indian,Indiranagar,CV Raman Nagar
5614,Paratha Darbar,Quick Bites,3.5,13,400,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
5615,Paratha Engineer,Quick Bites,2.8,40,200,No,No,"North Indian, Chinese",Marathahalli,Marathahalli
5616,Paratha House,Quick Bites,3.6,33,350,Yes,No,"North Indian, Chinese",Electronic City,Electronic City
5617,Paratha Junction,Quick Bites,2.4,158,300,Yes,No,"North Indian, Chinese",Bannerghatta Road,Bannerghatta Road
5618,Paratha King,Quick Bites,3.1,19,300,Yes,No,North Indian,Bellandur,Bellandur
5619,Paratha Mania,"Takeaway, Delivery",2.8,40,200,Yes,No,"North Indian, Chinese",Brookefield,"ITPL Main Road, Whitefield"
5620,Paratha Merchant,Quick Bites,3.1,39,300,Yes,No,North Indian,Banashankari,Kumaraswamy Layout
5621,Paratha Plaza,Quick Bites,3,96,300,Yes,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM
5622,Paratha Point,Quick Bites,2.8,40,250,Yes,No,"North Indian, Chinese",Brookefield,"ITPL Main Road, Whitefield"
5623,Paratha Singh,Quick Bites,4,297,350,Yes,No,North Indian,Kalyan Nagar,Kalyan Nagar
5624,Paratha Singh Pakora King,Quick Bites,3.7,36,300,Yes,No,"Rajasthani, North Indian, Street Food","Byresandra,Tavarekere,Madiwala",Koramangala 6th Block
5625,Paratha Treat,Quick Bites,3.5,53,200,Yes,No,North Indian,Sarjapur Road,Bellandur
5626,Paratha Xpress,Quick Bites,3.5,7,200,Yes,No,"North Indian, Chinese",Brigade Road,Ulsoor
5627,Parathabox,Delivery,3.8,63,150,No,No,"Fast Food, North Indian",Bellandur,Bellandur
5628,Parathe Ghar Ke,Quick Bites,3.2,4,300,Yes,No,North Indian,Bellandur,Bellandur
5629,Parathe Wali Gali,Quick Bites,3.6,332,250,Yes,No,"North Indian, Chinese",Electronic City,Electronic City
5630,Parijatha Fish Land,Casual Dining,3.5,8,400,Yes,No,Seafood,New BEL Road,Jalahalli
5631,Parijatha Paradise,Casual Dining,2.8,40,500,Yes,No,"South Indian, North Indian, Fast Food, Chinese, Street Food",Banashankari,Banashankari
5632,Parika Multicuisine & Coastal Fine Dine,Casual Dining,3.9,601,1000,Yes,Yes,"Mangalorean, Seafood, North Indian, Chinese","Byresandra,Tavarekere,Madiwala",HSR
5633,Parika Multicuisine Restaurant,Casual Dining,3.8,203,1200,Yes,Yes,"North Indian, Chinese, Mughlai",Basavanagudi,Richmond Road
5634,Parimala Sweets,Sweet Shop,3.5,14,200,No,No,"Mithai, Street Food",Banashankari,Banashankari
5635,Parinitha Biryani Corner,Quick Bites,3.3,5,300,Yes,No,"Biryani, Kebab",Rajajinagar,Magadi Road
5636,Paris Restaurant,Casual Dining,3.7,39,550,Yes,No,"North Indian, Chinese, Biryani",Malleshwaram,Yeshwantpur
5637,Parisar Veg Restaurant,Casual Dining,3.6,64,400,Yes,No,"Chinese, North Indian, South Indian","Byresandra,Tavarekere,Madiwala",Bommanahalli
